rule_set,num_rules,fingerprint,expr_name,origin,tier,node_count,app_target,app_actual,cost,ended,ended_at_apps
base,62,e99af8402beaff5d,train_b10_f06_00870,train,rapid,25,25600,91,214,quiesced,91
base,62,e99af8402beaff5d,train_b10_f06_00870,train,rapid,25,51200,91,214,quiesced,91
base,62,e99af8402beaff5d,train_b10_f06_00870,train,rapid,25,102400,91,214,quiesced,91
base,62,e99af8402beaff5d,train_b10_f06_00870,train,rapid,25,204800,91,214,quiesced,91
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,25,32,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,50,54,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,100,87,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,200,87,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,400,87,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,800,87,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,1600,87,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,3200,87,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,6400,87,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,12800,87,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,25600,87,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,51200,87,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,102400,87,225,quiesced,87
base,62,e99af8402beaff5d,train_b15_f05_01309,train,rapid,25,204800,87,225,quiesced,87
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,25,26,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,50,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,100,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,200,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,400,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,800,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,1600,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,3200,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,6400,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,12800,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,25600,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,51200,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,102400,48,398,quiesced,48
base,62,e99af8402beaff5d,dev_b06_f06_00203,dev,rapid,26,204800,48,398,quiesced,48
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,25,26,402,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,50,55,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,100,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,200,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,400,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,800,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,1600,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,3200,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,6400,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,12800,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,25600,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,51200,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,102400,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b02_f00_00119,train,rapid,26,204800,98,398,quiesced,98
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,25,25,517,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,50,50,457,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,100,112,452,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,200,156,452,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,400,156,452,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,800,156,452,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,1600,156,452,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,3200,156,452,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,6400,156,452,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,12800,156,452,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,25600,156,452,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,51200,156,452,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,102400,156,452,quiesced,156
base,62,e99af8402beaff5d,train_b07_f03_00613,train,rapid,26,204800,156,452,quiesced,156
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,25,26,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,50,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,100,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,200,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,400,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,800,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,1600,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,3200,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,6400,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,12800,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,25600,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,51200,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,102400,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b13_f07_01119,train,rapid,26,204800,48,381,quiesced,48
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,25,29,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,50,52,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,100,76,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,200,76,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,400,76,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,800,76,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,1600,76,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,3200,76,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,6400,76,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,12800,76,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,25600,76,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,51200,76,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,102400,76,368,quiesced,76
base,62,e99af8402beaff5d,train_b23_f01_01931,train,rapid,26,204800,76,368,quiesced,76
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,25,36,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,50,55,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,100,105,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,200,159,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,400,159,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,800,159,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,1600,159,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,3200,159,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,6400,159,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,12800,159,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,25600,159,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,51200,159,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,102400,159,443,quiesced,159
base,62,e99af8402beaff5d,dev_b06_f05_00187,dev,rapid,27,204800,159,443,quiesced,159
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,25,29,426,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,50,54,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,100,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,200,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,400,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,800,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,1600,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,3200,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,6400,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,12800,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,25600,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,51200,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,102400,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b04_f00_00348,train,rapid,27,204800,86,422,quiesced,86
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,25,26,513,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,50,52,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,100,100,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,200,201,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,400,271,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,800,271,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,1600,271,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,3200,271,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,6400,271,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,12800,271,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,25600,271,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,51200,271,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,102400,271,505,quiesced,271
base,62,e99af8402beaff5d,train_b08_f04_00740,train,rapid,27,204800,271,505,quiesced,271
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,25,28,436,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,50,50,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,100,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,200,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,400,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,800,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,1600,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,3200,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,6400,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,12800,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,25600,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,51200,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,102400,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b13_f05_01078,train,rapid,27,204800,77,431,quiesced,77
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,25,26,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,50,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,100,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,200,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,400,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,800,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,1600,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,3200,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,6400,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,12800,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,25600,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,51200,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,102400,43,707,quiesced,43
base,62,e99af8402beaff5d,train_b20_f06_01770,train,rapid,27,204800,43,707,quiesced,43
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,25,26,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,50,52,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,100,101,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,200,129,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,400,129,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,800,129,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,1600,129,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,3200,129,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,6400,129,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,12800,129,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,25600,129,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,51200,129,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,102400,129,391,quiesced,129
base,62,e99af8402beaff5d,dev_b09_f01_00242,dev,rapid,28,204800,129,391,quiesced,129
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,25,27,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,50,50,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,100,77,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,200,77,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,400,77,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,800,77,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,1600,77,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,3200,77,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,6400,77,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,12800,77,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,25600,77,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,51200,77,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,102400,77,563,quiesced,77
base,62,e99af8402beaff5d,dev_b22_f01_00467,dev,rapid,28,204800,77,563,quiesced,77
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,25,25,133,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,50,54,129,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,100,104,124,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,200,138,124,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,400,138,124,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,800,138,124,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,1600,138,124,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,3200,138,124,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,6400,138,124,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,12800,138,124,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,25600,138,124,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,51200,138,124,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,102400,138,124,quiesced,138
base,62,e99af8402beaff5d,train_b05_f01_00470,train,rapid,28,204800,138,124,quiesced,138
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,25,25,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,50,51,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,100,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,200,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,400,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,800,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,1600,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,3200,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,6400,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,12800,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,25600,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,51200,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,102400,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b10_f07_00895,train,rapid,28,204800,92,191,quiesced,92
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,25,26,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,50,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,100,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,200,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,400,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,800,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,1600,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,3200,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,6400,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,12800,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,25600,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,51200,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,102400,49,334,quiesced,49
base,62,e99af8402beaff5d,train_b19_f03_01616,train,rapid,28,204800,49,334,quiesced,49
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,25,25,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,50,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,100,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,200,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,400,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,800,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,1600,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,3200,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,6400,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,12800,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,25600,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,51200,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,102400,45,628,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f02_00257,dev,rapid,29,204800,45,628,quiesced,45
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,25,28,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,50,54,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,100,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,200,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,400,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,800,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,1600,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,3200,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,6400,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,12800,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,25600,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,51200,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,102400,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b05_f01_00473,train,rapid,29,204800,84,74,quiesced,84
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,25,27,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,50,54,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,100,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,200,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,400,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,800,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,1600,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,3200,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,6400,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,12800,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,25600,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,51200,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,102400,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b08_f07_00778,train,rapid,29,204800,83,261,quiesced,83
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,25,26,363,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,50,51,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,100,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,200,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,400,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,800,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,1600,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,3200,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,6400,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,12800,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,25600,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,51200,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,102400,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b14_f06_01210,train,rapid,29,204800,80,355,quiesced,80
base,62,e99af8402beaff5d,train_b23_f05_01976,train,rapid,29,25,27,376,quiesced,82
base,62,e99af8402beaff5d,train_b23_f05_01976,train,rapid,29,50,54,376,quiesced,82
base,62,e99af8402beaff5d,train_b23_f05_01976,train,rapid,29,100,82,376,quiesced,82
base,62,e99af8402beaff5d,train_b23_f05_01976,train,rapid,29,200,82,376,quiesced,82
base,62,e99af8402beaff5d,train_b23_f05_01976,train,rapid,29,400,82,376,quiesced,82
base,62,e99af8402beaff5d,train_b23_f05_01976,train,rapid,29,800,82,376,quiesced,82
