rule_set,num_rules,fingerprint,expr_name,origin,tier,node_count,app_target,app_actual,cost,ended,ended_at_apps
base,62,e99af8402beaff5d,train_b21_f00_01801,train,rapid,20,3200,46,237,quiesced,46
base,62,e99af8402beaff5d,train_b21_f00_01801,train,rapid,20,6400,46,237,quiesced,46
base,62,e99af8402beaff5d,train_b21_f00_01801,train,rapid,20,12800,46,237,quiesced,46
base,62,e99af8402beaff5d,train_b21_f00_01801,train,rapid,20,25600,46,237,quiesced,46
base,62,e99af8402beaff5d,train_b21_f00_01801,train,rapid,20,51200,46,237,quiesced,46
base,62,e99af8402beaff5d,train_b21_f00_01801,train,rapid,20,102400,46,237,quiesced,46
base,62,e99af8402beaff5d,train_b21_f00_01801,train,rapid,20,204800,46,237,quiesced,46
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,25,25,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,50,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,100,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,200,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,400,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,800,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,1600,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,3200,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,6400,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,12800,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,25600,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,51200,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,102400,44,302,quiesced,44
base,62,e99af8402beaff5d,train_b37_f05_03330,train,rapid,20,204800,44,302,quiesced,44
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,25,25,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,50,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,100,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,200,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,400,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,800,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,1600,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,3200,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,6400,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,12800,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,25600,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,51200,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,102400,47,577,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f07_00335,dev,rapid,21,204800,47,577,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,25,28,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,50,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,100,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,200,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,400,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,800,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,1600,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,3200,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,6400,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,12800,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,25600,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,51200,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,102400,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b03_f02_00254,train,rapid,21,204800,47,176,quiesced,47
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,25,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,50,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,100,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,200,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,400,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,800,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,1600,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,3200,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,6400,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,12800,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,25600,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,51200,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,102400,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b04_f05_00412,train,rapid,21,204800,24,484,quiesced,24
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,25,25,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,50,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,100,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,200,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,400,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,800,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,1600,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,3200,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,6400,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,12800,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,25600,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,51200,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,102400,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b07_f07_00666,train,rapid,21,204800,45,124,quiesced,45
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,25,26,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,50,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,100,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,200,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,400,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,800,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,1600,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,3200,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,6400,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,12800,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,25600,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,51200,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,102400,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b11_f04_00956,train,rapid,21,204800,47,236,quiesced,47
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,25,27,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,50,51,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,100,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,200,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,400,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,800,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,1600,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,3200,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,6400,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,12800,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,25600,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,51200,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,102400,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b18_f07_01563,train,rapid,21,204800,76,233,quiesced,76
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,25,25,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,50,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,100,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,200,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,400,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,800,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,1600,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,3200,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,6400,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,12800,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,25600,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,51200,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,102400,45,56,quiesced,45
base,62,e99af8402beaff5d,train_b36_f04_03200,train,rapid,21,204800,45,56,quiesced,45
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,25,26,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,50,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,100,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,200,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,400,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,800,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,1600,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,3200,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,6400,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,12800,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,25600,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,51200,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,102400,47,54,quiesced,47
base,62,e99af8402beaff5d,dev_b09_f06_00321,dev,rapid,22,204800,47,54,quiesced,47
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,25,27,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,50,50,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,100,100,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,200,127,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,400,127,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,800,127,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,1600,127,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,3200,127,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,6400,127,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,12800,127,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,25600,127,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,51200,127,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,102400,127,130,quiesced,127
base,62,e99af8402beaff5d,train_b03_f05_00302,train,rapid,22,204800,127,130,quiesced,127
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,25,26,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,50,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,100,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,200,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,400,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,800,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,1600,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,3200,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,6400,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,12800,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,25600,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,51200,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,102400,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b05_f06_00542,train,rapid,22,204800,46,52,quiesced,46
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,25,25,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,50,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,100,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,200,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,400,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,800,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,1600,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,3200,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,6400,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,12800,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,25600,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,51200,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,102400,44,293,quiesced,44
base,62,e99af8402beaff5d,train_b14_f03_01175,train,rapid,22,204800,44,293,quiesced,44
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,25,25,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,50,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,100,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,200,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,400,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,800,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,1600,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,3200,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,6400,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,12800,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,25600,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,51200,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,102400,45,478,quiesced,45
base,62,e99af8402beaff5d,dev_b06_f03_00161,dev,rapid,23,204800,45,478,quiesced,45
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,25,27,59,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,50,52,55,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,100,100,50,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,200,130,50,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,400,130,50,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,800,130,50,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,1600,130,50,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,3200,130,50,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,6400,130,50,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,12800,130,50,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,25600,130,50,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,51200,130,50,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,102400,130,50,quiesced,130
base,62,e99af8402beaff5d,train_b04_f00_00343,train,rapid,23,204800,130,50,quiesced,130
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,25,25,382,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,50,50,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,100,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,200,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,400,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,800,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,1600,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,3200,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,6400,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,12800,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,25600,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,51200,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,102400,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b05_f04_00514,train,rapid,23,204800,75,378,quiesced,75
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,25,27,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,50,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,100,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,200,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,400,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,800,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,1600,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,3200,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,6400,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,12800,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,25600,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,51200,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,102400,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b08_f05_00746,train,rapid,23,204800,48,560,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,25,25,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,50,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,100,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,200,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,400,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,800,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,1600,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,3200,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,6400,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,12800,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,25600,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,51200,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,102400,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b14_f04_01180,train,rapid,23,204800,48,184,quiesced,48
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,25,32,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,50,51,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,100,81,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,200,81,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,400,81,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,800,81,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,1600,81,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,3200,81,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,6400,81,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,12800,81,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,25600,81,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,51200,81,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,102400,81,485,quiesced,81
base,62,e99af8402beaff5d,train_b24_f02_02046,train,rapid,23,204800,81,485,quiesced,81
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,25,27,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,50,50,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,100,74,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,200,74,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,400,74,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,800,74,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,1600,74,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,3200,74,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,6400,74,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,12800,74,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,25600,74,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,51200,74,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,102400,74,239,quiesced,74
base,62,e99af8402beaff5d,dev_b06_f01_00128,dev,rapid,24,204800,74,239,quiesced,74
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,25,26,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,50,52,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,100,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,200,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,400,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,800,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,1600,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,3200,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,6400,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,12800,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,25600,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,51200,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,102400,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b02_f05_00187,train,rapid,24,204800,75,46,quiesced,75
base,62,e99af8402beaff5d,train_b07_f07_00669,train,rapid,24,25,25,504,quiesced,77
base,62,e99af8402beaff5d,train_b07_f07_00669,train,rapid,24,50,51,500,quiesced,77
base,62,e99af8402beaff5d,train_b07_f07_00669,train,rapid,24,100,77,500,quiesced,77
