expr_name,tier,node_count,curve,app_target,app_actual,sweeps,rules_allowed,classes,nodes,cost,stop,clamped,regret_pct
band0_depth2_s0,rapid,11,unguided,25,15,2,62,15,15,31,quiesced,false,0.0000
band0_depth2_s0,rapid,11,unguided,50,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,100,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,200,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,400,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,800,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,1600,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,3200,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,6400,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,12800,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,25600,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,51200,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,102400,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,unguided,204800,15,2,62,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,25,15,2,4,15,15,31,quiesced,false,0.0000
band0_depth2_s0,rapid,11,oracle,50,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,100,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,200,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,400,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,800,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,1600,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,3200,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,6400,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,12800,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,25600,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,51200,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,102400,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s0,rapid,11,oracle,204800,15,2,4,15,15,31,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,25,15,2,62,11,11,7,quiesced,false,0.0000
band0_depth2_s1,blitz,9,unguided,50,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,100,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,200,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,400,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,800,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,1600,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,3200,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,6400,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,12800,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,25600,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,51200,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,102400,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,unguided,204800,15,2,62,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,25,13,2,4,11,11,7,quiesced,false,0.0000
band0_depth2_s1,blitz,9,oracle,50,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,100,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,200,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,400,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,800,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,1600,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,3200,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,6400,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,12800,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,25600,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,51200,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,102400,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s1,blitz,9,oracle,204800,13,2,4,11,11,7,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,25,28,3,62,16,16,204,app_budget,false,0.0000
band0_depth2_s2,rapid,11,unguided,50,42,4,62,16,16,204,quiesced,false,0.0000
band0_depth2_s2,rapid,11,unguided,100,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,200,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,400,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,800,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,1600,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,3200,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,6400,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,12800,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,25600,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,51200,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,102400,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,unguided,204800,42,4,62,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,25,28,3,4,16,16,204,app_budget,false,0.0000
band0_depth2_s2,rapid,11,oracle,50,42,4,4,16,16,204,quiesced,false,0.0000
band0_depth2_s2,rapid,11,oracle,100,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,200,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,400,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,800,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,1600,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,3200,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,6400,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,12800,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,25600,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,51200,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,102400,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s2,rapid,11,oracle,204800,42,4,4,16,16,204,quiesced,true,0.0000
band0_depth2_s3,rapid,23,unguided,25,25,2,62,32,32,56,app_budget,false,7.6923
band0_depth2_s3,rapid,23,unguided,50,52,3,62,33,33,52,app_budget,false,0.0000
band0_depth2_s3,rapid,23,unguided,100,83,4,62,33,33,52,quiesced,false,0.0000
band0_depth2_s3,rapid,23,unguided,200,83,4,62,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,unguided,400,83,4,62,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,unguided,800,83,4,62,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,unguided,1600,83,4,62,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,unguided,3200,83,4,62,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,unguided,6400,83,4,62,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,unguided,12800,83,4,62,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,unguided,25600,83,4,62,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,unguided,51200,83,4,62,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,unguided,102400,83,4,62,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,unguided,204800,83,4,62,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,oracle,25,25,2,8,32,32,56,app_budget,false,7.6923
band0_depth2_s3,rapid,23,oracle,50,52,3,8,33,33,52,app_budget,false,0.0000
band0_depth2_s3,rapid,23,oracle,100,83,4,8,33,33,52,quiesced,false,0.0000
band0_depth2_s3,rapid,23,oracle,200,83,4,8,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,oracle,400,83,4,8,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,oracle,800,83,4,8,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,oracle,1600,83,4,8,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,oracle,3200,83,4,8,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,oracle,6400,83,4,8,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,oracle,12800,83,4,8,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,oracle,25600,83,4,8,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,oracle,51200,83,4,8,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,oracle,102400,83,4,8,33,33,52,quiesced,true,0.0000
band0_depth2_s3,rapid,23,oracle,204800,83,4,8,33,33,52,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,25,7,2,62,7,7,8,quiesced,false,0.0000
band0_depth2_s4,blitz,6,unguided,50,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,100,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,200,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,400,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,800,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,1600,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,3200,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,6400,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,12800,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,25600,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,51200,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,102400,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,unguided,204800,7,2,62,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,25,7,2,2,7,7,8,quiesced,false,0.0000
band0_depth2_s4,blitz,6,oracle,50,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,100,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,200,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,400,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,800,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,1600,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,3200,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,6400,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,12800,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,25600,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,51200,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,102400,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s4,blitz,6,oracle,204800,7,2,2,7,7,8,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,25,18,2,62,17,17,115,quiesced,false,0.0000
band0_depth2_s5,rapid,13,unguided,50,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,100,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,200,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,400,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,800,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,1600,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,3200,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,6400,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,12800,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,25600,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,51200,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,102400,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,unguided,204800,18,2,62,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,25,18,2,5,17,17,115,quiesced,false,0.0000
band0_depth2_s5,rapid,13,oracle,50,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,100,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,200,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,400,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,800,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,1600,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,3200,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,6400,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,12800,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,25600,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,51200,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,102400,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s5,rapid,13,oracle,204800,18,2,5,17,17,115,quiesced,true,0.0000
band0_depth2_s6,rapid,12,unguided,25,26,2,62,24,24,209,app_budget,false,0.0000
band0_depth2_s6,rapid,12,unguided,50,50,3,62,24,24,209,app_budget,false,0.0000
band0_depth2_s6,rapid,12,unguided,100,74,4,62,24,24,209,quiesced,false,0.0000
band0_depth2_s6,rapid,12,unguided,200,74,4,62,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,unguided,400,74,4,62,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,unguided,800,74,4,62,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,unguided,1600,74,4,62,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,unguided,3200,74,4,62,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,unguided,6400,74,4,62,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,unguided,12800,74,4,62,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,unguided,25600,74,4,62,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,unguided,51200,74,4,62,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,unguided,102400,74,4,62,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,unguided,204800,74,4,62,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,25,26,2,6,24,24,209,app_budget,false,0.0000
band0_depth2_s6,rapid,12,oracle,50,50,3,6,24,24,209,quiesced,false,0.0000
band0_depth2_s6,rapid,12,oracle,100,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,200,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,400,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,800,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,1600,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,3200,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,6400,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,12800,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,25600,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,51200,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,102400,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s6,rapid,12,oracle,204800,50,3,6,24,24,209,quiesced,true,0.0000
band0_depth2_s7,rapid,21,unguided,25,26,2,62,30,30,337,app_budget,false,0.0000
band0_depth2_s7,rapid,21,unguided,50,50,3,62,30,30,337,app_budget,false,0.0000
band0_depth2_s7,rapid,21,unguided,100,74,4,62,30,30,337,quiesced,false,0.0000
band0_depth2_s7,rapid,21,unguided,200,74,4,62,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,unguided,400,74,4,62,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,unguided,800,74,4,62,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,unguided,1600,74,4,62,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,unguided,3200,74,4,62,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,unguided,6400,74,4,62,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,unguided,12800,74,4,62,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,unguided,25600,74,4,62,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,unguided,51200,74,4,62,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,unguided,102400,74,4,62,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,unguided,204800,74,4,62,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,25,26,2,6,30,30,337,app_budget,false,0.0000
band0_depth2_s7,rapid,21,oracle,50,50,3,6,30,30,337,quiesced,false,0.0000
band0_depth2_s7,rapid,21,oracle,100,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,200,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,400,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,800,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,1600,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,3200,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,6400,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,12800,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,25600,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,51200,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,102400,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s7,rapid,21,oracle,204800,50,3,6,30,30,337,quiesced,true,0.0000
band0_depth2_s8,blitz,7,unguided,25,25,2,62,19,19,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,unguided,50,53,3,62,26,26,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,unguided,100,100,4,62,40,40,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,unguided,200,203,5,62,66,66,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,unguided,400,434,7,62,96,96,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,unguided,800,846,9,62,132,132,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,unguided,1600,1753,12,62,215,215,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,unguided,3200,3328,16,62,251,251,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,unguided,6400,6463,23,62,314,314,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,unguided,12800,10534,32,62,375,375,0,quiesced,false,0.0000
band0_depth2_s8,blitz,7,unguided,25600,10534,32,62,375,375,0,quiesced,true,0.0000
band0_depth2_s8,blitz,7,unguided,51200,10534,32,62,375,375,0,quiesced,true,0.0000
band0_depth2_s8,blitz,7,unguided,102400,10534,32,62,375,375,0,quiesced,true,0.0000
band0_depth2_s8,blitz,7,unguided,204800,10534,32,62,375,375,0,quiesced,true,0.0000
band0_depth2_s8,blitz,7,oracle,25,26,2,8,22,22,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,oracle,50,54,3,8,29,29,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,oracle,100,113,4,8,41,41,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,oracle,200,204,5,8,60,60,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,oracle,400,426,7,8,96,96,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,oracle,800,814,9,8,132,132,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,oracle,1600,1689,12,8,215,215,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,oracle,3200,3201,16,8,251,251,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,oracle,6400,6412,24,8,322,322,0,app_budget,false,0.0000
band0_depth2_s8,blitz,7,oracle,12800,9666,32,8,375,375,0,quiesced,false,0.0000
band0_depth2_s8,blitz,7,oracle,25600,9666,32,8,375,375,0,quiesced,true,0.0000
band0_depth2_s8,blitz,7,oracle,51200,9666,32,8,375,375,0,quiesced,true,0.0000
band0_depth2_s8,blitz,7,oracle,102400,9666,32,8,375,375,0,quiesced,true,0.0000
band0_depth2_s8,blitz,7,oracle,204800,9666,32,8,375,375,0,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,25,25,4,62,14,14,73,app_budget,false,0.0000
band0_depth2_s9,blitz,8,unguided,50,34,5,62,14,14,73,quiesced,false,0.0000
band0_depth2_s9,blitz,8,unguided,100,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,200,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,400,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,800,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,1600,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,3200,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,6400,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,12800,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,25600,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,51200,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,102400,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,unguided,204800,34,5,62,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,25,25,4,4,14,14,73,app_budget,false,0.0000
band0_depth2_s9,blitz,8,oracle,50,34,5,4,14,14,73,quiesced,false,0.0000
band0_depth2_s9,blitz,8,oracle,100,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,200,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,400,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,800,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,1600,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,3200,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,6400,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,12800,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,25600,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,51200,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,102400,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s9,blitz,8,oracle,204800,34,5,4,14,14,73,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,25,8,2,62,8,8,6,quiesced,false,0.0000
band0_depth2_s10,blitz,6,unguided,50,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,100,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,200,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,400,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,800,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,1600,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,3200,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,6400,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,12800,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,25600,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,51200,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,102400,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,unguided,204800,8,2,62,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,oracle,25,8,2,2,8,8,6,quiesced,false,0.0000
band0_depth2_s10,blitz,6,oracle,50,8,2,2,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,oracle,100,8,2,2,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,oracle,200,8,2,2,8,8,6,quiesced,true,0.0000
band0_depth2_s10,blitz,6,oracle,400,8,2,2,8,8,6,quiesced,true,0.0000
